Candidate_ID,Gender,Race,Age,Education,Experience_Years,Job_Role_Applied,Skills,Certifications,Screening_Score,Selected
C0272,Female,White,28,Master,7,Project Manager,"Scheduling, Budgeting, Scrum",None,73.7,No
C0273,Female,Asian,34,Bachelor,14,Software Engineer,"SQL, C++, Git",None,89.3,No
C0274,Non-binary,Black,22,Bachelor,1,HR Manager,"HR Policies, Communication, Conflict Resolution",None,77.3,Yes
C0275,Female,Hispanic,36,Bachelor,12,HR Manager,"Communication, Recruitment, HR Policies",PMP,80.4,No
C0276,Female,Hispanic,32,High School,12,Sales Executive,"CRM, Cold Calling, Presentation",PMP,58.9,No
C0277,Female,Hispanic,25,Bachelor,6,Project Manager,"Agile, Scrum, Scheduling",None,76.7,No
C0278,Female,Black,29,Bachelor,7,Sales Executive,"CRM, Negotiation, Presentation",CFA,58.9,No
C0279,Female,White,39,High School,17,Sales Executive,"Negotiation, Presentation, CRM",None,79.3,No
C0280,Female,Asian,34,Master,14,Project Manager,"Scheduling, Budgeting, Scrum",PMP,54.3,No
C0281,Female,Black,30,Master,7,HR Manager,"Communication, Recruitment, Leadership",AWS,66.6,No
C0282,Male,White,28,Master,10,Project Manager,"Leadership, Budgeting, Agile",AWS,54.5,No
C0283,Male,Hispanic,30,Bachelor,8,Software Engineer,"Git, Java, C++",None,64.2,No
C0284,Male,Hispanic,26,Master,7,Sales Executive,"Networking, CRM, Presentation",CFA,58.8,No
C0285,Female,Black,20,PhD,0,Sales Executive,"Negotiation, CRM, Cold Calling",None,76.5,No
C0286,Male,White,42,Master,20,Project Manager,"Scrum, Leadership, Agile",PMP,75.9,Yes
C0287,Female,Black,30,Master,12,Sales Executive,"Negotiation, Networking, Presentation",None,65.3,No
C0288,Female,Hispanic,32,Bachelor,7,HR Manager,"HR Policies, Conflict Resolution, Recruitment",Scrum Master,71.2,No
C0289,Male,Hispanic,29,PhD,4,Sales Executive,"Negotiation, Presentation, Cold Calling",AWS,64.7,No
C0290,Female,White,25,Bachelor,5,Project Manager,"Leadership, Budgeting, Scrum",None,75.2,No
C0291,Male,White,28,Bachelor,10,HR Manager,"Conflict Resolution, Leadership, Recruitment",CFA,74.2,No
C0292,Male,Hispanic,20,Bachelor,1,HR Manager,"Communication, Conflict Resolution, Recruitment",None,95.8,No
C0293,Female,Black,43,High School,24,Sales Executive,"Cold Calling, Networking, Negotiation",None,86.3,No
C0294,Male,Black,22,PhD,0,Project Manager,"Agile, Scrum, Leadership",Scrum Master,82.4,No
C0295,Male,Other,23,Bachelor,0,Sales Executive,"Networking, Negotiation, Cold Calling",None,75.9,No
C0296,Female,White,27,Bachelor,4,Software Engineer,"C++, AWS, Python",None,76.2,No
C0297,Female,Asian,37,Master,19,Software Engineer,"Java, SQL, AWS",Scrum Master,82.4,Yes
C0298,Male,White,30,Bachelor,8,HR Manager,"HR Policies, Recruitment, Conflict Resolution",None,77.9,Yes
C0299,Female,Black,22,High School,2,Sales Executive,"Presentation, Networking, Negotiation",None,73.5,No
C0300,Male,Hispanic,37,Master,19,Software Engineer,"SQL, C++, Git",AWS,67.2,No
C0301,Male,Black,34,Master,11,Data Scientist,"Machine Learning, Statistics, Python",PMP,66.1,No
C0302,Female,Other,33,Bachelor,12,Software Engineer,"Java, C++, SQL",AWS,68.9,No
C0303,Female,Black,34,Master,14,Sales Executive,"Presentation, Cold Calling, Networking",None,43.9,No
C0304,Female,White,44,Bachelor,22,Sales Executive,"Presentation, Negotiation, CRM",None,71.7,Yes
C0305,Female,White,43,Bachelor,19,Software Engineer,"Python, C++, AWS",None,69.6,No
C0306,Non-binary,Black,25,Bachelor,7,Sales Executive,"Cold Calling, Negotiation, CRM",AWS,78.8,No
C0307,Female,Black,39,Bachelor,18,Sales Executive,"Networking, Negotiation, Cold Calling",CFA,82.2,No
C0308,Male,White,32,Master,12,Data Scientist,"SQL, Deep Learning, Statistics",None,100.0,Yes
C0309,Female,Black,32,Master,10,HR Manager,"Communication, Recruitment, HR Policies",PMP,75.8,No
C0310,Male,Black,20,Bachelor,0,Sales Executive,"Cold Calling, Presentation, Networking",None,74.5,No
C0311,Male,Asian,28,Bachelor,9,Project Manager,"Budgeting, Agile, Scheduling",None,67.3,No
C0312,Male,Asian,25,Master,3,HR Manager,"HR Policies, Recruitment, Leadership",AWS,62.5,No
C0313,Male,Asian,34,Bachelor,9,HR Manager,"Leadership, Conflict Resolution, Communication",PMP,82.1,Yes
C0314,Non-binary,White,36,Bachelor,11,Project Manager,"Agile, Scrum, Leadership",CFA,71.7,Yes
C0315,Female,White,20,PhD,0,Software Engineer,"Java, C++, Python",None,76.2,No
C0316,Female,Asian,29,Master,7,Data Scientist,"SQL, Deep Learning, Python",None,70.2,No
C0317,Male,Black,36,PhD,17,Sales Executive,"CRM, Negotiation, Networking",None,73.4,No
C0318,Male,White,28,Bachelor,6,Software Engineer,"Python, Java, SQL",Scrum Master,77.2,Yes
C0319,Male,Hispanic,34,Master,9,Project Manager,"Leadership, Scheduling, Scrum",AWS,77.2,No
C0320,Male,Asian,32,Bachelor,9,Data Scientist,"Deep Learning, Statistics, R",None,82.4,No
C0321,Female,Black,32,Bachelor,11,Data Scientist,"Deep Learning, SQL, R",PMP,57.7,No
C0322,Female,White,28,Bachelor,4,Data Scientist,"Deep Learning, R, SQL",None,77.9,No
C0323,Female,Asian,22,Bachelor,0,Project Manager,"Agile, Leadership, Scrum",AWS,57.1,No
C0324,Male,Black,23,Bachelor,2,Software Engineer,"C++, AWS, Git",AWS,80.0,Yes
C0325,Non-binary,Asian,34,Bachelor,13,Sales Executive,"Negotiation, Cold Calling, Presentation",PMP,73.2,No
C0326,Female,Asian,30,High School,12,Data Scientist,"Machine Learning, SQL, Deep Learning",PMP,69.2,No
C0327,Female,Hispanic,29,Master,6,Data Scientist,"R, Deep Learning, SQL",None,69.6,No
C0328,Female,Black,27,Bachelor,6,Software Engineer,"C++, Git, SQL",AWS,71.4,No
C0329,Male,White,28,High School,6,Data Scientist,"Deep Learning, Machine Learning, R",None,85.9,No
C0330,Male,Asian,36,Bachelor,16,Data Scientist,"Statistics, R, Deep Learning",None,83.0,Yes
C0331,Male,Asian,27,High School,7,Project Manager,"Scrum, Budgeting, Agile",Scrum Master,81.9,Yes
C0332,Female,Asian,21,Master,3,HR Manager,"HR Policies, Leadership, Conflict Resolution",Scrum Master,56.5,No
C0333,Male,White,34,High School,13,Software Engineer,"SQL, Git, Java",None,80.8,No
C0334,Male,White,28,Master,6,Software Engineer,"SQL, Python, Java",AWS,51.0,No
C0335,Male,Hispanic,30,High School,8,Software Engineer,"AWS, Git, C++",None,51.7,No
C0336,Male,Asian,39,Bachelor,14,Project Manager,"Agile, Budgeting, Scheduling",None,84.2,No
C0337,Female,Hispanic,29,Master,6,Project Manager,"Scheduling, Budgeting, Agile",AWS,55.5,No
C0338,Female,Asian,31,Master,12,Sales Executive,"CRM, Presentation, Cold Calling",None,68.2,No
C0339,Female,Black,22,High School,0,Project Manager,"Scrum, Agile, Scheduling",Scrum Master,84.0,Yes
C0340,Male,Asian,28,Master,9,Software Engineer,"C++, Git, SQL",AWS,78.8,Yes
C0341,Female,Hispanic,33,Bachelor,15,Sales Executive,"Negotiation, Cold Calling, Presentation",None,73.7,No
C0342,Female,Black,20,Master,0,HR Manager,"Conflict Resolution, Leadership, Recruitment",AWS,69.5,No
C0343,Male,Asian,31,Master,7,Data Scientist,"Statistics, Deep Learning, Python",None,74.3,No
C0344,Male,White,30,Master,11,Data Scientist,"SQL, Python, R",None,68.7,No
C0345,Male,Black,30,PhD,8,Sales Executive,"Cold Calling, CRM, Networking",PMP,68.2,No
C0346,Female,Asian,36,Bachelor,16,HR Manager,"Communication, Leadership, Conflict Resolution",PMP,70.9,Yes
C0347,Female,White,32,Master,7,Data Scientist,"Statistics, Python, Deep Learning",AWS,74.3,No
C0348,Male,White,38,Bachelor,19,Sales Executive,"CRM, Cold Calling, Negotiation",AWS,73.4,Yes
C0349,Male,White,24,High School,6,Project Manager,"Agile, Leadership, Scheduling",AWS,52.6,Yes
C0350,Female,White,30,High School,9,Software Engineer,"C++, Git, AWS",None,87.6,No
C0351,Female,White,30,High School,12,HR Manager,"Leadership, Recruitment, Communication",None,81.4,No
C0352,Female,Black,23,Master,5,Data Scientist,"SQL, Deep Learning, R",None,68.0,No
C0353,Female,Hispanic,35,Bachelor,17,Software Engineer,"Java, Git, Python",Scrum Master,79.7,No
C0354,Male,Black,43,Bachelor,22,Sales Executive,"Networking, Presentation, Cold Calling",None,69.4,No
C0355,Male,White,29,High School,5,Data Scientist,"Statistics, R, Deep Learning",CFA,78.2,No
C0356,Female,White,33,Bachelor,11,Software Engineer,"AWS, Java, Git",PMP,52.8,No
C0357,Male,Asian,30,PhD,10,Project Manager,"Budgeting, Leadership, Scrum",Scrum Master,75.6,No
C0358,Female,Black,25,Bachelor,1,HR Manager,"HR Policies, Communication, Recruitment",AWS,67.2,No
C0359,Non-binary,Hispanic,20,Master,1,Sales Executive,"Cold Calling, CRM, Negotiation",None,72.2,No
C0360,Female,Asian,25,Master,6,Data Scientist,"Deep Learning, Machine Learning, SQL",None,87.1,No
C0361,Male,Asian,21,Master,1,Project Manager,"Budgeting, Leadership, Scrum",None,72.8,Yes
C0362,Female,White,40,Bachelor,21,HR Manager,"HR Policies, Recruitment, Leadership",None,67.4,No
C0363,Female,Asian,29,Master,6,HR Manager,"Leadership, Communication, Conflict Resolution",None,65.5,No
C0364,Female,White,27,Bachelor,7,Project Manager,"Budgeting, Leadership, Scheduling",AWS,57.8,No
C0365,Non-binary,Hispanic,35,Master,14,Data Scientist,"Machine Learning, Statistics, Python",CFA,74.0,No
C0366,Male,Asian,23,Bachelor,4,HR Manager,"Leadership, HR Policies, Communication",None,78.3,No
C0367,Non-binary,White,25,Bachelor,6,Sales Executive,"Networking, Negotiation, Cold Calling",AWS,72.7,Yes
C0368,Non-binary,White,30,High School,5,Software Engineer,"Git, SQL, C++",None,81.2,Yes
C0369,Male,White,36,Master,11,Sales Executive,"CRM, Cold Calling, Negotiation",Scrum Master,84.3,Yes
C0370,Male,Asian,33,Bachelor,8,HR Manager,"Recruitment, HR Policies, Leadership",PMP,73.7,Yes
C0371,Male,White,31,Bachelor,11,Software Engineer,"Git, Java, Python",CFA,80.9,Yes
C0372,Male,Black,30,Bachelor,9,Project Manager,"Agile, Leadership, Scrum",None,94.7,Yes
C0373,Male,White,32,PhD,12,Software Engineer,"Python, AWS, C++",Scrum Master,66.8,Yes
C0374,Female,Asian,31,Master,13,Software Engineer,"Git, Java, Python",None,77.7,No
C0375,Male,Hispanic,23,Bachelor,1,Software Engineer,"C++, Git, SQL",Scrum Master,73.9,No
C0376,Male,Asian,30,Master,9,HR Manager,"Recruitment, Conflict Resolution, Communication",None,83.5,Yes
C0377,Female,Asian,23,Bachelor,2,Data Scientist,"SQL, Machine Learning, Statistics",AWS,62.1,No
C0378,Male,White,30,Bachelor,12,HR Manager,"Recruitment, HR Policies, Conflict Resolution",AWS,77.0,Yes
C0379,Female,White,27,PhD,7,Data Scientist,"Machine Learning, Statistics, Python",AWS,65.2,No
C0380,Male,Asian,45,High School,25,Project Manager,"Budgeting, Agile, Scheduling",PMP,55.3,No
C0381,Male,Black,29,Bachelor,4,Project Manager,"Scrum, Budgeting, Leadership",PMP,87.0,No
C0382,Female,Black,21,Bachelor,0,Project Manager,"Leadership, Agile, Scrum",None,65.7,No
C0383,Female,White,29,Bachelor,4,Project Manager,"Agile, Leadership, Budgeting",Scrum Master,63.6,No
C0384,Female,White,33,Bachelor,11,Project Manager,"Agile, Budgeting, Scrum",AWS,66.2,No
C0385,Female,White,40,Bachelor,17,Sales Executive,"Cold Calling, Presentation, Networking",AWS,90.2,No
C0386,Female,Hispanic,26,High School,1,HR Manager,"HR Policies, Communication, Conflict Resolution",AWS,83.1,No
C0387,Male,White,20,Bachelor,0,Data Scientist,"R, Deep Learning, Python",Scrum Master,72.8,No
C0388,Male,Black,34,Bachelor,15,Project Manager,"Scheduling, Leadership, Budgeting",AWS,81.6,Yes
C0389,Female,White,21,Bachelor,0,Sales Executive,"CRM, Negotiation, Cold Calling",Scrum Master,61.2,No
C0390,Female,Asian,27,High School,4,Sales Executive,"Presentation, Cold Calling, Networking",Scrum Master,75.2,No
C0391,Non-binary,White,28,Master,6,Sales Executive,"Presentation, Negotiation, Networking",None,67.7,No
C0392,Male,Hispanic,29,Bachelor,10,HR Manager,"Communication, Conflict Resolution, Recruitment",None,77.4,No
C0393,Male,Hispanic,34,Master,14,Project Manager,"Budgeting, Agile, Scheduling",PMP,59.3,No
C0394,Female,White,25,Master,2,Sales Executive,"CRM, Networking, Presentation",AWS,66.0,No
C0395,Male,Hispanic,28,Master,10,Sales Executive,"Presentation, Cold Calling, Networking",PMP,74.8,No
C0396,Non-binary,Other,29,Bachelor,9,Project Manager,"Scheduling, Budgeting, Leadership",AWS,71.7,No
C0397,Female,Hispanic,30,Bachelor,5,HR Manager,"Recruitment, Leadership, HR Policies",AWS,55.4,Yes
C0398,Male,Hispanic,30,Bachelor,11,Sales Executive,"Negotiation, Presentation, Cold Calling",None,63.3,No
C0399,Female,White,32,Master,12,Data Scientist,"Deep Learning, Machine Learning, Python",PMP,76.2,Yes
C0400,Female,Black,35,Bachelor,16,Software Engineer,"Git, C++, Java",None,73.1,No
C0401,Male,White,32,Master,10,Software Engineer,"SQL, Git, Java",AWS,81.6,No
C0402,Non-binary,White,32,Master,8,Software Engineer,"C++, Python, Git",None,73.9,Yes
C0403,Female,Other,20,Bachelor,0,HR Manager,"Conflict Resolution, HR Policies, Communication",None,59.5,No
C0404,Female,White,30,High School,5,Sales Executive,"Presentation, Cold Calling, Negotiation",PMP,68.5,No
C0405,Male,Asian,32,Master,13,Software Engineer,"Python, SQL, Git",PMP,78.3,Yes
C0406,Female,Hispanic,34,Bachelor,12,Software Engineer,"Git, Java, Python",None,60.0,No
C0407,Male,Hispanic,25,High School,3,Project Manager,"Agile, Leadership, Scheduling",None,61.7,No
C0408,Male,Other,26,Master,3,Sales Executive,"CRM, Networking, Negotiation",Scrum Master,70.0,No
C0409,Non-binary,White,26,Bachelor,2,Sales Executive,"Networking, CRM, Cold Calling",AWS,74.7,No
C0410,Male,White,33,PhD,13,Project Manager,"Scrum, Scheduling, Budgeting",Scrum Master,56.6,Yes
C0411,Male,Black,36,Master,13,Sales Executive,"CRM, Negotiation, Networking",PMP,70.6,Yes
C0412,Non-binary,White,27,Master,7,Data Scientist,"R, Statistics, Machine Learning",None,77.2,Yes
C0413,Non-binary,White,35,Bachelor,15,HR Manager,"Recruitment, Communication, HR Policies",None,79.2,Yes
C0414,Female,Black,30,Bachelor,10,Project Manager,"Agile, Scrum, Scheduling",AWS,60.0,No
C0415,Female,Asian,29,Bachelor,6,Software Engineer,"C++, Java, Git",PMP,73.7,No
C0416,Male,Black,28,Bachelor,3,Sales Executive,"Negotiation, CRM, Presentation",AWS,82.9,Yes
C0417,Male,White,34,Bachelor,12,Data Scientist,"Python, R, Deep Learning",None,81.1,Yes
C0418,Male,Asian,31,Bachelor,6,Data Scientist,"SQL, Python, Statistics",None,68.9,No
C0419,Female,White,43,Bachelor,19,HR Manager,"Leadership, Conflict Resolution, Recruitment",AWS,48.1,No
C0420,Female,White,24,Bachelor,1,Data Scientist,"SQL, Statistics, Python",Scrum Master,74.1,No
C0421,Female,Asian,33,Master,15,Sales Executive,"Presentation, CRM, Cold Calling",None,85.8,No
C0422,Female,Asian,26,Bachelor,2,Sales Executive,"Negotiation, Cold Calling, CRM",AWS,78.2,No
C0423,Male,Asian,24,High School,2,Data Scientist,"Statistics, Python, SQL",PMP,80.5,No
C0424,Female,White,29,Master,7,Sales Executive,"Presentation, Networking, CRM",PMP,73.7,No
C0425,Male,Hispanic,30,PhD,9,Sales Executive,"Negotiation, Presentation, Cold Calling",AWS,82.0,Yes
C0426,Female,Asian,47,Bachelor,23,Software Engineer,"SQL, Python, AWS",AWS,73.0,Yes
C0427,Male,Black,28,High School,10,Project Manager,"Leadership, Scrum, Agile",None,55.5,No
C0428,Female,Asian,23,Bachelor,0,Sales Executive,"CRM, Cold Calling, Presentation",None,78.9,No
C0429,Male,Hispanic,31,PhD,12,Sales Executive,"Networking, Cold Calling, CRM",PMP,64.4,Yes
C0430,Male,Black,20,Master,2,HR Manager,"Conflict Resolution, HR Policies, Recruitment",Scrum Master,73.7,No
C0431,Male,Black,29,Master,5,Project Manager,"Scheduling, Budgeting, Agile",None,80.4,No
C0432,Female,Other,30,Bachelor,7,Project Manager,"Agile, Scrum, Budgeting",Scrum Master,62.5,No
C0433,Female,Asian,34,Bachelor,12,Project Manager,"Budgeting, Scrum, Scheduling",PMP,60.1,No
C0434,Male,Black,35,High School,13,Data Scientist,"Machine Learning, Deep Learning, SQL",AWS,77.8,Yes
C0435,Male,Asian,26,Master,2,Software Engineer,"SQL, Python, C++",None,61.9,Yes
C0436,Female,Black,29,Master,11,Software Engineer,"SQL, C++, AWS",AWS,68.1,No
C0437,Male,White,25,PhD,1,HR Manager,"HR Policies, Recruitment, Conflict Resolution",AWS,86.3,Yes
C0438,Female,Black,23,Bachelor,3,Project Manager,"Budgeting, Agile, Scheduling",Scrum Master,86.3,No
C0439,Female,Hispanic,31,High School,7,Project Manager,"Agile, Scheduling, Scrum",AWS,52.2,No
C0440,Male,Hispanic,22,Bachelor,2,Sales Executive,"Negotiation, Cold Calling, Networking",None,70.8,No
C0441,Male,White,27,Master,9,Data Scientist,"SQL, Python, Machine Learning",None,87.7,No
C0442,Non-binary,Black,24,Master,1,Data Scientist,"Statistics, Python, Deep Learning",AWS,66.0,No
C0443,Male,White,33,Bachelor,10,HR Manager,"HR Policies, Leadership, Conflict Resolution",AWS,82.9,Yes
C0444,Male,Other,40,Bachelor,15,Software Engineer,"Python, C++, AWS",None,81.7,Yes
C0445,Female,Other,22,Bachelor,0,Project Manager,"Leadership, Agile, Scheduling",Scrum Master,63.9,No
C0446,Non-binary,Asian,20,Bachelor,2,HR Manager,"Conflict Resolution, Recruitment, Communication",None,74.3,No
C0447,Non-binary,Hispanic,29,Master,11,Data Scientist,"Statistics, Deep Learning, R",CFA,74.9,No
C0448,Female,Asian,30,Bachelor,5,Data Scientist,"Python, Machine Learning, SQL",Scrum Master,79.1,No
C0449,Male,Black,31,Master,12,Data Scientist,"Python, Machine Learning, R",None,56.7,No
C0450,Male,White,27,Bachelor,9,Project Manager,"Budgeting, Agile, Leadership",Scrum Master,87.9,Yes
C0451,Female,Black,28,Master,7,Project Manager,"Leadership, Agile, Budgeting",Scrum Master,76.9,No
C0452,Female,Asian,32,Bachelor,9,Project Manager,"Leadership, Scheduling, Scrum",None,58.7,No
C0453,Male,Asian,36,Master,14,Sales Executive,"Cold Calling, Negotiation, Presentation",None,71.7,No
C0454,Non-binary,Black,20,Bachelor,0,Software Engineer,"Java, AWS, SQL",None,78.4,No
C0455,Male,Hispanic,27,Bachelor,6,Data Scientist,"Python, R, Statistics",None,62.2,No
C0456,Female,White,31,Bachelor,9,Data Scientist,"Python, SQL, R",Scrum Master,62.8,No
C0457,Male,Black,24,Bachelor,3,Sales Executive,"Presentation, Networking, CRM",Scrum Master,73.2,No
C0458,Female,Asian,40,Bachelor,15,Data Scientist,"Machine Learning, R, Statistics",AWS,65.6,No
C0459,Male,Asian,26,Bachelor,1,Data Scientist,"Machine Learning, Statistics, Python",None,75.5,Yes
C0460,Male,Asian,29,PhD,9,Project Manager,"Agile, Scrum, Scheduling",PMP,81.2,Yes
C0461,Male,White,33,Bachelor,10,Project Manager,"Scheduling, Agile, Leadership",AWS,77.7,No
C0462,Female,White,26,Master,7,Software Engineer,"Python, C++, SQL",None,71.9,No
C0463,Female,Asian,20,PhD,2,Data Scientist,"Statistics, Deep Learning, SQL",PMP,78.3,No
C0464,Female,Black,27,High School,7,HR Manager,"Conflict Resolution, Leadership, Recruitment",AWS,69.0,No
C0465,Non-binary,White,36,Master,17,Data Scientist,"Machine Learning, R, Python",PMP,64.5,No
C0466,Male,Asian,27,Bachelor,5,Data Scientist,"Machine Learning, Deep Learning, Python",PMP,84.6,No
C0467,Male,Black,24,High School,6,Software Engineer,"C++, AWS, SQL",Scrum Master,48.8,No
C0468,Female,Asian,35,Bachelor,14,HR Manager,"Conflict Resolution, HR Policies, Communication",AWS,70.6,No
C0469,Male,Hispanic,28,PhD,8,Data Scientist,"R, Deep Learning, Python",AWS,69.4,No
C0470,Non-binary,White,26,High School,7,HR Manager,"Communication, Recruitment, Leadership",PMP,62.8,No
C0471,Male,White,30,Bachelor,6,Project Manager,"Scrum, Scheduling, Budgeting",PMP,78.0,Yes
C0472,Non-binary,Asian,34,Bachelor,10,Project Manager,"Leadership, Scheduling, Agile",AWS,74.6,No
C0473,Male,Asian,44,Master,21,HR Manager,"Communication, Leadership, HR Policies",Scrum Master,64.7,No
C0474,Female,Asian,34,High School,15,Data Scientist,"Deep Learning, R, SQL",PMP,56.0,No
C0475,Female,Hispanic,36,Master,16,HR Manager,"Leadership, Recruitment, HR Policies",AWS,56.9,No
C0476,Non-binary,Hispanic,26,Master,4,HR Manager,"Conflict Resolution, HR Policies, Communication",None,88.1,No
C0477,Male,Other,23,Master,0,Project Manager,"Budgeting, Agile, Scrum",None,92.2,Yes
